product_10,351.81,5,2024-04-25
product_7,313.06,8,2024-03-02
product_9,54.27,8,2024-06-14
product_49,207.61,8,2024-05-25
product_1,47.29,3,2024-02-13
product_5,321.4,6,2024-06-23
product_34,272.15,5,2024-01-26
product_14,85.76,2,2024-05-06
product_12,231.43,5,2024-03-15
product_12,286.96,7,2024-02-03
product_21,425.91,3,2024-03-25
product_5,292.71,9,2024-02-19
product_4,367.9,4,2024-06-16
product_37,208.65,10,2024-02-28
product_29,449.95,8,2024-01-18
product_19,282.94,6,2024-04-06
product_29,341.52,6,2024-06-22
product_35,430.48,4,2024-02-26
product_25,381.04,3,2024-04-12
product_43,74.61,8,2024-01-09
product_47,221.82,6,2024-05-21
product_2,375.92,9,2024-02-09
product_36,323.37,9,2024-03-24
product_29,127.6,9,2024-06-15
product_5,89.69,5,2024-06-26
product_11,465.88,9,2024-05-19
product_19,221.44,4,2024-06-22
product_38,215.11,10,2024-02-25
product_36,217.54,3,2024-06-05
product_25,183.29,3,2024-01-07
product_34,258.36,2,2024-01-07
product_22,245.6,9,2024-04-13
product_29,331.41,1,2024-06-03
product_12,207.21,8,2024-04-24
product_17,37.69,4,2024-06-01
product_22,425.57,6,2024-06-18
product_29,428.83,10,2024-02-29
product_2,201.38,3,2024-05-04
product_9,148.81,8,2024-03-22
product_27,18.28,1,2024-02-23
product_27,42.6,7,2024-04-24
product_26,57.26,8,2024-02-05
product_1,167.91,10,2024-03-07
product_16,18.79,9,2024-01-31
product_10,375.07,3,2024-04-06
product_23,279.41,5,2024-01-19
product_21,121.59,3,2024-02-05
product_25,210.68,10,2024-01-19
product_32,81.1,7,2024-02-08
product_19,175.21,2,2024-02-19
product_46,105.34,8,2024-04-16
product_5,453.32,9,2024-01-06
product_47,400.78,2,2024-02-22
product_45,266.24,4,2024-02-22
product_33,269.59,1,2024-01-24
product_16,388.09,10,2024-06-26
product_35,417.56,1,2024-05-17
product_7,257.66,8,2024-06-20
product_27,317.55,4,2024-04-26
product_49,318.63,9,2024-05-28
product_47,294.66,3,2024-06-10
product_9,299.54,6,2024-03-28
product_10,229.03,6,2024-04-28
product_45,11.43,6,2024-03-21
product_41,236.99,1,2024-01-16
product_37,492.7,4,2024-03-24
product_8,407.55,8,2024-03-24
product_31,204.77,10,2024-04-12
product_7,257.3,3,2024-05-11
product_7,379.51,5,2024-01-16
product_29,162.7,5,2024-05-30
product_32,324.1,3,2024-06-17
product_27,222.16,6,2024-05-13
product_13,391.13,7,2024-02-04
product_29,15.35,3,2024-02-19
product_48,98.09,5,2024-03-06
product_38,328.43,8,2024-01-24
product_10,302.1,9,2024-04-07
product_12,215.2,9,2024-01-11
product_26,40.39,3,2024-01-22
product_41,47.72,4,2024-03-08
product_2,257.74,5,2024-06-08
product_45,482.93,2,2024-02-22
product_23,476.31,9,2024-05-27
product_26,209.12,9,2024-01-18
product_18,487.66,8,2024-03-31
product_6,327.79,10,2024-02-14
product_22,317.49,4,2024-05-15
product_3,200.41,5,2024-03-10
product_17,169.67,5,2024-01-03
product_33,166.19,4,2024-03-23
product_27,103.03,2,2024-05-27
product_31,421.42,6,2024-02-05
product_3,103.2,3,2024-04-19
product_43,65.04,9,2024-03-21
product_43,142.72,4,2024-02-13
product_10,63.51,3,2024-03-29
product_50,434.31,8,2024-05-06
product_14,96.76,7,2024-02-29
product_10,125.36,6,2024-06-13
product_47,422.3,1,2024-03-28
product_46,431.91,10,2024-06-04
product_45,129.99,3,2024-05-12
product_1,164.4,6,2024-04-22
product_31,214.39,3,2024-03-31
product_29,213.03,7,2024-02-10
product_26,11.69,1,2024-03-06
product_2,112.44,8,2024-02-09
product_12,177.58,10,2024-03-31
product_17,442.64,2,2024-05-24
product_34,147.44,9,2024-03-03
product_36,320.07,4,2024-06-18
product_13,323.77,2,2024-02-19
product_43,50.19,8,2024-06-04
product_50,383.01,7,2024-05-15
product_12,98.86,6,2024-01-17
product_47,157.49,4,2024-04-29
product_48,497.77,8,2024-04-05
product_42,148.91,6,2024-03-18
product_28,407.3,10,2024-05-22
product_7,282.62,1,2024-04-04
product_28,394.28,2,2024-05-15
product_24,235.79,1,2024-01-03
product_9,227.84,1,2024-03-06
product_44,199.5,2,2024-02-08
product_46,181.06,1,2024-06-19
product_24,416.81,2,2024-02-12
product_28,489.05,2,2024-05-03
product_4,191.05,2,2024-01-01
product_41,81.62,3,2024-04-21
product_37,327.17,8,2024-02-29
product_12,239.71,7,2024-05-01
product_25,228.31,10,2024-06-16
product_16,388.14,5,2024-04-01
product_24,223.11,10,2024-03-01
product_16,122.06,1,2024-02-12
product_35,418.09,4,2024-05-23
product_25,294.03,8,2024-05-04
product_20,336.36,6,2024-01-23
product_22,335.72,9,2024-05-14
product_15,299.92,5,2024-02-18
product_5,236.21,5,2024-05-12
product_50,382.44,5,2024-03-09
product_9,205.86,6,2024-04-15
product_49,367.12,10,2024-01-28
product_45,201.69,6,2024-02-14
product_27,22.42,1,2024-03-10
product_10,379.03,6,2024-06-27
product_13,439.91,10,2024-05-27
product_7,313.19,6,2024-06-10
product_45,241.77,5,2024-03-25
product_35,354.25,6,2024-01-03
product_27,205.45,4,2024-06-10
product_49,56.98,2,2024-02-20
product_46,142.2,10,2024-03-29
product_44,126.99,6,2024-03-28
product_15,462.66,9,2024-03-20
product_16,238.06,6,2024-05-20
product_15,342.04,3,2024-02-12
product_42,171.3,7,2024-05-30
product_13,141.63,4,2024-03-10
product_21,299.24,3,2024-02-24
product_10,456.44,8,2024-06-18
product_43,113.32,5,2024-04-13
product_9,380.03,8,2024-06-23
product_27,176.7,3,2024-04-26
product_10,476.26,5,2024-01-19
product_5,456.71,2,2024-04-06
product_41,32.5,3,2024-03-07
product_9,120.75,6,2024-04-29
product_16,113.64,2,2024-06-16
product_43,193.07,1,2024-01-21
product_43,29.3,3,2024-02-06
product_22,289.51,4,2024-06-18
product_7,175.28,7,2024-02-18
product_32,144.33,7,2024-06-15
product_14,257.86,4,2024-02-04
product_13,444.63,10,2024-01-26
product_37,144.08,8,2024-02-12
product_34,220.1,7,2024-06-03
product_5,347.71,8,2024-06-04
product_21,326.06,8,2024-06-24
product_20,378.38,4,2024-01-04
product_7,107.99,3,2024-03-26
product_34,442.88,4,2024-05-07
product_49,78.86,1,2024-06-02
product_12,148.05,1,2024-03-03
product_33,382.24,4,2024-02-10
product_15,360.6,6,2024-04-27
product_20,240.67,3,2024-03-17
product_50,486.71,6,2024-05-30
product_18,93.6,1,2024-04-25
product_11,350.17,1,2024-02-13
product_44,430.92,2,2024-05-29
product_33,48.23,5,2024-02-04
product_20,450.02,6,2024-02-26
product_24,350.98,6,2024-05-22
product_7,409.33,2,2024-02-14
product_31,183.9,9,2024-06-25
product_13,83.8,3,2024-05-15
product_48,491.56,8,2024-01-13
product_25,30.63,7,2024-01-20
product_4,159.75,4,2024-06-18
product_5,226.33,8,2024-04-16
product_13,231.88,8,2024-05-27
product_9,62.57,5,2024-05-25
product_34,328.58,7,2024-01-13
product_26,100.72,10,2024-02-27
product_26,431.56,4,2024-02-07
product_15,182.93,3,2024-01-06
product_29,37.96,6,2024-03-20
product_7,36.76,6,2024-02-25
product_2,66.94,10,2024-05-11
product_3,443.72,8,2024-02-04
product_12,174.77,9,2024-06-10
product_30,453.64,9,2024-04-02
product_39,18.27,7,2024-03-01
product_22,174.64,2,2024-02-07
product_43,231.83,9,2024-06-05
product_46,358.96,10,2024-06-01
product_47,85.87,3,2024-05-03
product_31,440.97,10,2024-04-18
product_40,94.88,8,2024-02-11
product_45,442.69,2,2024-06-17
product_4,270.58,9,2024-01-26
product_44,337.98,9,2024-01-13
product_23,419.08,2,2024-02-19
product_21,341.69,9,2024-04-27
product_43,83.57,9,2024-01-01
product_12,297.89,9,2024-05-26
product_23,305.82,5,2024-01-20
product_42,96.19,2,2024-06-05
product_2,470.16,10,2024-03-10
product_30,152.13,9,2024-05-15
product_10,156.62,3,2024-04-17
product_21,13.07,9,2024-06-03
product_45,11.47,10,2024-01-09
product_13,226.42,1,2024-05-02
product_19,204.88,4,2024-06-21
product_33,302.06,10,2024-04-17
product_40,185.76,8,2024-04-06
product_30,270.49,10,2024-02-06
product_13,435.39,9,2024-06-16
product_39,205.92,6,2024-05-27
product_36,411.38,10,2024-02-22
product_47,458.8,5,2024-01-08
product_27,310.72,5,2024-03-18
product_37,124.76,6,2024-06-08
product_8,486.81,2,2024-06-05
product_16,493.85,1,2024-04-12
product_3,349.06,3,2024-01-21
product_38,188.49,7,2024-02-16
product_1,170.02,4,2024-02-03
product_25,114.29,6,2024-03-20
product_12,121.8,5,2024-05-19
product_23,439.54,5,2024-01-04
product_16,152.17,3,2024-03-08
product_42,413.87,10,2024-01-19
product_6,54.41,1,2024-04-20
product_33,477.22,8,2024-03-15
product_6,53.78,4,2024-02-14
product_42,455.69,3,2024-02-09
product_38,342.28,9,2024-06-05
product_10,329.87,9,2024-03-03
product_22,118.42,5,2024-01-29
product_47,279.39,7,2024-05-21
product_48,175.24,3,2024-02-09
product_38,267.82,3,2024-01-24
product_27,253.81,3,2024-05-12
product_38,472.81,1,2024-03-23
product_31,48.33,8,2024-03-30
product_2,200.01,2,2024-03-12
product_37,159.32,8,2024-04-11
product_43,322.85,4,2024-05-26
product_44,82.12,1,2024-02-13
product_46,45.32,4,2024-01-23
product_22,11.13,3,2024-03-08
product_27,293.06,1,2024-03-01
product_2,422.89,2,2024-02-13
product_16,324.83,5,2024-05-07
product_30,397.07,7,2024-01-23
product_50,334.88,10,2024-06-28
product_33,296.55,4,2024-06-25
product_50,264.67,8,2024-03-16
product_23,48.83,3,2024-04-29
product_24,317.14,2,2024-01-25
product_26,106.83,10,2024-03-27
product_41,255.17,5,2024-05-18
product_10,196.71,4,2024-03-30
product_23,251.6,6,2024-05-29
product_33,480.55,2,2024-06-10
product_38,344.41,7,2024-03-03
product_29,110.41,3,2024-05-04
product_8,90.69,6,2024-01-21
product_8,252.85,7,2024-06-18
product_34,414.03,5,2024-02-04
product_49,102.56,8,2024-01-02
product_16,292.81,8,2024-05-18
product_18,271.72,10,2024-04-15
product_10,338.74,7,2024-02-05
product_24,99.11,2,2024-01-13
product_37,390.0,9,2024-03-07
product_31,18.41,1,2024-02-08
product_30,192.03,1,2024-05-29
product_35,26.26,9,2024-04-17
product_21,408.93,1,2024-06-05
product_39,186.14,3,2024-02-13
product_12,324.03,1,2024-05-20
product_36,56.74,3,2024-05-22
product_2,347.33,3,2024-02-10
product_26,470.35,7,2024-02-15
product_41,424.38,2,2024-05-15
product_34,402.94,4,2024-02-04
product_14,422.4,5,2024-03-15
product_44,182.61,3,2024-06-07
product_23,193.82,10,2024-04-25
product_42,172.84,10,2024-04-13
product_4,172.62,7,2024-04-11
product_15,94.8,4,2024-04-25
product_25,22.66,7,2024-03-28
product_16,253.64,3,2024-02-11
product_7,458.67,3,2024-05-13
product_11,362.76,6,2024-05-08
product_19,330.09,3,2024-05-24
product_44,64.79,7,2024-04-02
product_17,157.25,9,2024-06-29
product_4,29.36,7,2024-01-26
product_44,460.95,9,2024-03-16
product_40,252.51,9,2024-01-25
product_11,409.43,6,2024-01-13
product_17,334.75,3,2024-06-01
product_37,405.81,7,2024-06-28
product_34,242.83,1,2024-06-14
product_32,101.02,3,2024-03-08
product_34,360.43,4,2024-05-22
product_9,160.66,10,2024-01-16
product_31,349.02,9,2024-01-30
product_3,320.52,8,2024-06-26
product_12,448.86,2,2024-05-17
product_19,34.68,9,2024-02-11
product_43,248.3,7,2024-04-07
product_30,399.66,1,2024-06-08
product_5,69.07,2,2024-05-13
product_48,115.88,10,2024-05-12
product_10,230.67,1,2024-01-11
product_43,203.79,2,2024-05-26
product_26,416.91,2,2024-01-04
product_17,378.0,6,2024-06-21
product_35,397.88,9,2024-03-18
product_13,24.9,6,2024-04-09
product_12,400.59,2,2024-05-08
product_34,339.41,2,2024-06-23
product_47,299.14,7,2024-06-29
product_29,359.08,8,2024-05-16
product_13,53.58,7,2024-02-26
product_38,243.7,4,2024-03-17
product_21,134.7,4,2024-04-10
product_45,102.68,9,2024-01-09
product_21,35.17,3,2024-04-01
product_17,202.8,7,2024-04-13
product_49,118.34,8,2024-04-27
product_33,49.0,5,2024-04-09
product_10,166.6,3,2024-04-03
product_38,355.36,5,2024-01-07
product_15,242.2,8,2024-05-13
product_36,378.3,4,2024-02-10
product_47,460.71,7,2024-04-03
product_37,242.93,3,2024-06-29
product_26,49.27,1,2024-04-18
product_35,496.49,9,2024-04-12
product_17,136.73,3,2024-03-05
product_18,106.21,2,2024-01-12
product_15,475.04,2,2024-04-15
product_25,40.61,5,2024-06-22
product_28,217.77,4,2024-02-04
product_10,273.11,7,2024-04-01
product_19,292.16,9,2024-05-03
product_7,140.79,10,2024-04-24
product_9,178.76,3,2024-02-13
product_16,467.08,7,2024-06-23
product_14,172.17,4,2024-04-30
product_42,346.22,6,2024-02-20
product_8,321.67,3,2024-02-28
product_44,128.08,4,2024-05-24
product_43,106.8,9,2024-05-12
product_11,380.79,3,2024-03-24
product_6,33.78,1,2024-05-31
product_42,120.32,1,2024-06-14
product_45,276.37,3,2024-04-21
product_39,433.79,4,2024-04-06
product_38,56.6,6,2024-04-16
product_5,184.49,4,2024-01-29
product_13,100.87,3,2024-06-22
product_40,227.46,2,2024-04-08
product_39,494.38,1,2024-05-21
product_36,328.97,7,2024-01-24
product_8,182.83,1,2024-01-28
product_33,367.62,9,2024-03-25
product_7,54.88,1,2024-05-13
product_9,255.85,2,2024-03-22
product_15,429.97,10,2024-05-28
product_17,437.81,8,2024-04-21
product_6,15.48,1,2024-06-21
product_48,417.44,10,2024-05-18
product_29,244.41,3,2024-06-27
product_49,41.77,6,2024-06-14
product_20,90.8,6,2024-04-15
product_12,350.54,2,2024-02-22
product_4,404.37,4,2024-04-02
product_26,154.74,4,2024-02-06
product_15,273.36,8,2024-03-06
product_43,458.34,9,2024-04-18
product_26,150.32,9,2024-05-24
product_16,441.15,1,2024-01-03
product_11,298.75,6,2024-06-24
product_26,231.34,1,2024-02-25
product_29,390.93,6,2024-06-21
product_1,137.11,3,2024-05-16
product_21,302.5,4,2024-04-10
product_44,103.22,3,2024-06-12
product_1,237.64,2,2024-03-28
product_24,151.07,2,2024-06-10
product_39,22.46,1,2024-01-28
product_24,311.5,8,2024-04-23
product_32,155.83,10,2024-04-07
product_3,492.76,4,2024-02-08
product_22,19.21,4,2024-04-19
product_37,35.25,2,2024-04-23
product_25,490.32,2,2024-04-22
product_39,287.24,10,2024-01-06
product_32,156.35,2,2024-03-24
product_34,452.39,6,2024-04-13
product_16,43.29,4,2024-06-12
product_44,236.81,4,2024-04-15
product_12,250.52,6,2024-01-25
product_34,65.59,8,2024-03-22
product_7,118.57,6,2024-06-03
product_34,146.63,7,2024-04-18
product_18,259.67,6,2024-04-24
product_46,302.85,5,2024-04-10
product_43,55.55,5,2024-05-08
product_5,239.12,1,2024-01-13
product_34,263.04,7,2024-02-20
product_45,44.97,8,2024-05-04
product_29,463.42,10,2024-04-28
product_9,320.68,1,2024-02-29
product_9,140.48,4,2024-04-04
product_23,437.87,2,2024-06-14
product_26,73.31,2,2024-03-09
product_13,383.37,8,2024-05-22
product_50,397.71,3,2024-01-19
product_9,118.96,4,2024-06-05
product_12,275.51,2,2024-04-06
product_37,221.52,1,2024-05-29
product_14,270.84,2,2024-02-04
product_26,396.67,8,2024-05-29
product_43,197.71,6,2024-05-22
product_6,34.96,7,2024-04-03
product_13,408.28,3,2024-03-08
product_40,458.49,4,2024-04-30
product_35,274.82,8,2024-04-27
product_32,14.88,10,2024-04-04
product_47,22.92,3,2024-06-13
product_40,26.54,9,2024-01-18
product_2,419.49,1,2024-03-07
product_39,171.62,9,2024-06-24
product_49,366.79,7,2024-01-26
product_44,230.2,1,2024-01-15
product_16,39.21,6,2024-06-09
product_1,495.43,8,2024-05-15
product_43,367.33,10,2024-02-14
product_38,488.86,5,2024-02-02
product_42,173.63,6,2024-01-17
product_27,86.05,5,2024-06-10
product_34,51.05,6,2024-01-02
product_19,423.32,5,2024-06-24
product_18,66.29,5,2024-01-27
product_5,387.57,10,2024-05-20
product_2,184.07,3,2024-03-20
product_8,368.8,3,2024-03-06
product_29,222.44,7,2024-02-27
product_47,65.6,3,2024-03-13
product_29,77.46,3,2024-03-28
product_11,127.28,1,2024-03-03
product_10,228.95,3,2024-02-10
product_50,367.78,4,2024-04-24
product_43,36.68,3,2024-03-11
product_42,302.52,6,2024-01-12
product_8,212.37,4,2024-04-11
product_12,435.97,4,2024-01-20
product_31,166.17,5,2024-01-16
product_17,188.24,2,2024-01-21
product_28,468.77,1,2024-03-26
product_42,321.37,1,2024-01-24
product_32,83.01,10,2024-02-21
product_37,260.96,9,2024-06-25
product_49,177.26,10,2024-02-23
product_50,388.73,3,2024-03-20
product_14,65.19,9,2024-05-08
product_12,298.98,4,2024-05-01
product_47,231.39,6,2024-01-30
product_36,288.36,7,2024-01-28
product_15,472.41,9,2024-04-08
product_12,198.83,3,2024-03-07
product_49,265.69,5,2024-01-12
product_4,156.2,1,2024-02-14
product_2,455.76,7,2024-06-28
product_2,295.56,10,2024-06-06
product_24,306.07,10,2024-01-18
product_42,235.22,3,2024-01-20
product_18,437.86,6,2024-05-29
product_13,143.54,1,2024-03-17
product_41,401.85,4,2024-06-26
product_34,121.07,2,2024-06-16
product_37,447.51,2,2024-05-30
product_34,242.03,7,2024-01-04
product_20,46.71,1,2024-04-21
product_34,297.84,1,2024-05-09
product_10,341.52,1,2024-03-07
product_5,43.11,7,2024-05-28
product_43,63.58,5,2024-03-25
product_23,301.19,4,2024-01-16
product_42,371.68,4,2024-06-27
product_17,202.1,9,2024-05-29
product_24,101.78,5,2024-06-29
product_17,406.83,2,2024-05-10
product_25,400.59,8,2024-05-14
product_36,317.61,10,2024-04-03
product_7,109.13,2,2024-03-07
product_38,299.57,6,2024-05-08
product_21,74.81,7,2024-05-21
product_7,249.63,6,2024-02-25
product_10,261.84,4,2024-01-09
product_49,46.6,9,2024-03-17
product_27,142.34,2,2024-04-11
product_13,397.04,6,2024-04-26
product_4,407.54,4,2024-06-16
product_41,497.3,9,2024-01-19
product_44,217.72,4,2024-03-25
product_26,149.12,7,2024-05-08
product_11,134.74,8,2024-02-22
product_26,72.25,2,2024-04-06
product_35,248.48,7,2024-05-13
product_41,33.46,10,2024-05-18
product_32,373.9,10,2024-05-27
product_10,39.67,10,2024-04-23
product_1,58.15,4,2024-02-20
product_23,221.82,6,2024-03-18
product_17,396.85,4,2024-02-10
product_30,161.4,8,2024-01-03
product_10,122.94,5,2024-05-28
product_14,27.94,7,2024-02-19
product_40,32.62,4,2024-01-17
product_31,137.92,6,2024-06-16
product_10,351.79,10,2024-06-23
product_43,373.63,2,2024-05-31
product_34,195.11,3,2024-01-12
product_39,18.44,9,2024-06-27
product_45,365.0,4,2024-04-11
product_33,320.03,2,2024-05-18
product_49,248.03,7,2024-01-08
product_17,274.83,3,2024-05-23
product_47,71.66,9,2024-01-22
product_25,271.49,10,2024-06-11
product_31,260.11,3,2024-02-11
product_19,298.46,1,2024-03-30
product_49,115.39,8,2024-01-12
product_20,314.89,6,2024-01-13
product_26,236.78,8,2024-01-28
product_26,91.34,6,2024-02-18
product_10,305.48,6,2024-04-05
product_49,222.51,4,2024-06-08
product_12,76.3,5,2024-06-25
product_34,125.18,3,2024-01-13
product_19,202.37,10,2024-04-27
product_30,92.06,4,2024-05-06
product_10,16.08,7,2024-03-23
product_19,321.75,4,2024-02-22
product_14,128.41,7,2024-03-03
product_48,53.74,10,2024-03-21
product_40,180.33,7,2024-05-13
product_50,363.86,3,2024-02-07
product_20,276.05,6,2024-01-13
product_2,31.89,2,2024-02-24
product_40,213.67,2,2024-06-21
product_21,373.89,5,2024-05-09
product_39,261.56,4,2024-02-23
product_36,310.62,8,2024-03-09
product_32,30.73,1,2024-03-06
product_24,481.67,8,2024-04-13
product_47,350.63,5,2024-04-06
product_11,94.01,9,2024-04-01
product_49,362.34,7,2024-02-20
product_44,218.7,2,2024-06-07
product_48,31.2,3,2024-03-15
product_33,13.15,1,2024-01-02
product_30,364.57,1,2024-04-28
product_35,499.96,10,2024-04-05
product_28,86.66,8,2024-04-25
product_40,480.56,5,2024-03-06
product_26,411.5,1,2024-05-25
product_27,459.75,2,2024-04-22
product_29,227.91,3,2024-02-13
product_38,65.23,7,2024-05-07
product_47,255.09,7,2024-06-26
product_42,301.23,6,2024-02-09
product_38,101.89,5,2024-01-09
product_46,383.21,7,2024-03-08
product_24,164.42,4,2024-05-11
product_14,386.63,10,2024-01-02
product_35,242.96,9,2024-02-25
product_10,95.07,10,2024-03-12
product_5,221.58,2,2024-04-28
product_24,369.02,2,2024-03-12
product_50,465.43,6,2024-01-24
product_38,235.71,1,2024-06-13
product_47,10.16,4,2024-05-25
product_35,221.8,9,2024-06-09
product_30,348.67,7,2024-03-06
product_37,348.07,9,2024-01-06
product_29,155.85,10,2024-06-15
product_8,201.64,6,2024-05-06
product_34,377.6,2,2024-04-24
product_50,485.82,9,2024-06-17
product_45,486.43,2,2024-05-11
product_31,166.6,7,2024-05-29
product_17,453.49,6,2024-05-03
product_27,238.2,3,2024-03-12
product_5,290.42,2,2024-05-18
product_34,470.11,8,2024-05-17
product_34,24.98,7,2024-05-10
product_42,284.79,6,2024-02-08
product_39,376.66,7,2024-05-20
product_16,286.32,8,2024-04-22
product_5,262.4,3,2024-03-29
product_8,455.56,3,2024-06-27
product_28,212.98,6,2024-02-23
product_21,114.78,1,2024-02-02
product_7,186.46,2,2024-06-17
product_30,40.8,10,2024-01-01
product_34,454.99,7,2024-06-29
product_22,341.85,3,2024-06-07
product_30,487.92,7,2024-02-08
product_33,252.55,8,2024-01-08
product_49,43.88,4,2024-06-02
product_46,295.38,5,2024-04-02
product_43,322.57,4,2024-02-16
product_12,149.76,9,2024-06-13
product_44,278.62,1,2024-01-17
product_26,84.77,9,2024-01-20
product_36,200.22,10,2024-04-25
product_31,293.05,7,2024-03-11
product_13,260.7,10,2024-02-04
product_33,325.58,3,2024-02-18
product_36,276.43,4,2024-02-29
product_11,234.57,5,2024-06-01
product_46,475.04,8,2024-06-16
product_36,368.83,1,2024-05-04
product_9,467.4,1,2024-06-16
product_27,53.17,1,2024-05-05
product_20,231.61,9,2024-02-05
product_21,486.9,7,2024-03-24
product_30,412.91,8,2024-01-28
product_9,265.82,7,2024-01-24
product_19,472.16,8,2024-04-20
product_20,104.0,1,2024-01-24
product_46,342.36,9,2024-03-30
product_26,24.43,4,2024-03-21
product_39,68.08,6,2024-05-12
product_12,290.79,6,2024-05-15
product_42,68.92,7,2024-04-18
product_19,91.94,4,2024-05-16
product_3,461.04,3,2024-02-02
product_47,148.31,2,2024-04-12
product_35,236.67,4,2024-03-07
product_24,52.37,8,2024-05-14
product_40,19.19,7,2024-02-12
product_18,492.51,9,2024-02-11
product_24,91.03,7,2024-03-22
product_40,424.07,5,2024-03-02
product_28,333.42,8,2024-02-01
product_6,277.21,9,2024-05-03
product_10,61.65,5,2024-06-07
product_2,37.28,1,2024-02-24
product_9,479.76,6,2024-01-19
product_47,126.82,4,2024-01-18
product_42,17.94,10,2024-05-05
product_7,140.58,2,2024-04-13
product_1,125.69,5,2024-02-07
product_4,372.1,9,2024-01-01
product_24,297.23,4,2024-02-26
product_8,228.24,2,2024-01-26
product_8,304.02,4,2024-05-17
product_4,406.45,3,2024-05-08
product_26,410.15,3,2024-06-27
product_32,172.68,4,2024-06-04
product_9,180.52,3,2024-04-24
product_21,101.62,7,2024-03-06
product_27,398.01,10,2024-05-05
product_20,143.73,5,2024-01-08
product_5,418.88,2,2024-03-15
product_48,294.35,3,2024-02-13
product_45,491.54,5,2024-06-07
product_1,162.29,7,2024-04-12
product_20,401.17,9,2024-06-13
product_31,237.54,4,2024-04-05
product_29,471.76,1,2024-03-16
product_31,54.88,9,2024-03-20
product_45,32.32,5,2024-03-24
product_25,80.97,2,2024-02-04
product_44,118.08,9,2024-06-15
product_37,316.4,3,2024-02-09
product_46,266.91,6,2024-03-28
product_32,164.45,3,2024-01-05
product_19,199.79,4,2024-04-24
product_31,215.51,3,2024-03-27
product_20,421.14,5,2024-06-12
product_13,26.88,5,2024-03-09
product_13,197.68,7,2024-03-30
product_9,199.24,6,2024-03-04
product_28,352.52,7,2024-05-24
product_12,301.76,4,2024-03-08
product_24,318.97,2,2024-04-12
product_12,345.75,10,2024-04-23
product_21,132.14,1,2024-06-12
product_29,475.91,7,2024-04-04
product_8,454.85,9,2024-06-17
product_28,93.28,7,2024-03-25
product_8,197.77,5,2024-05-25
product_6,314.56,10,2024-06-04
product_37,345.19,4,2024-05-29
product_33,441.88,9,2024-05-16
product_24,454.73,10,2024-03-12
product_23,56.17,8,2024-05-15
product_5,89.33,8,2024-01-30
product_3,111.91,10,2024-02-08
product_48,359.58,10,2024-03-06
product_37,358.46,6,2024-05-08
product_29,59.4,6,2024-04-01
product_6,449.83,2,2024-04-09
product_35,127.15,7,2024-05-17
product_10,157.73,4,2024-06-20
product_12,396.53,6,2024-04-04
product_33,464.35,3,2024-02-03
product_48,163.36,8,2024-05-04
product_2,293.31,7,2024-03-27
product_33,152.19,9,2024-03-18
product_24,279.97,10,2024-02-06
product_33,126.67,1,2024-04-23
product_38,298.39,7,2024-04-15
product_45,455.48,1,2024-06-24
product_31,86.41,4,2024-01-02
product_8,192.44,1,2024-06-16
product_29,340.0,2,2024-04-08
product_15,351.97,3,2024-05-27
product_46,463.85,6,2024-03-22
product_28,270.4,4,2024-05-25
product_3,346.93,4,2024-04-02
product_19,14.91,1,2024-03-27
product_45,419.58,8,2024-01-22
product_18,188.0,4,2024-05-16
product_30,181.2,7,2024-01-16
product_39,478.57,7,2024-04-16
product_7,215.05,6,2024-03-22
product_17,98.61,8,2024-01-15
product_13,135.52,8,2024-04-25
product_12,122.2,7,2024-05-25
product_28,293.97,3,2024-04-23
product_18,306.69,8,2024-03-07
product_5,79.34,1,2024-01-05
product_7,105.03,7,2024-01-31
product_26,252.13,10,2024-02-01
product_2,78.7,10,2024-05-15
product_10,132.47,5,2024-06-08
product_18,240.8,5,2024-05-23
product_25,280.33,3,2024-05-03
product_25,109.64,6,2024-01-06
product_50,122.56,9,2024-05-13
product_39,328.67,9,2024-03-23
product_24,398.76,7,2024-06-28
product_22,81.4,7,2024-03-07
product_12,66.85,6,2024-01-09
product_39,343.42,8,2024-01-08
product_22,136.05,3,2024-02-07
product_34,211.77,3,2024-03-02
product_46,26.58,10,2024-04-14
product_44,317.45,2,2024-03-03
product_5,110.97,9,2024-05-20
product_7,409.74,9,2024-01-01
product_6,132.75,4,2024-02-26
product_48,363.39,9,2024-05-01
product_40,259.18,9,2024-05-12
product_35,86.77,1,2024-04-01
product_29,61.23,7,2024-03-28
product_38,207.94,4,2024-03-10
product_21,327.08,5,2024-02-29
product_23,324.99,8,2024-06-23
product_35,209.79,3,2024-01-26
product_41,237.6,10,2024-03-28
product_9,414.95,4,2024-03-04
product_29,323.38,1,2024-01-08
product_38,393.71,1,2024-02-22
product_3,127.21,7,2024-04-19
product_40,478.77,10,2024-04-29
product_36,363.81,7,2024-05-14
product_41,165.8,4,2024-05-07
product_12,69.76,7,2024-02-03
product_12,181.56,10,2024-06-06
product_23,413.4,5,2024-04-05
product_16,163.19,6,2024-05-23
product_1,220.8,9,2024-03-13
product_21,21.8,10,2024-02-21
product_20,231.26,4,2024-02-29
product_45,45.37,9,2024-01-21
product_43,342.78,6,2024-01-01
product_8,32.34,9,2024-05-20
product_22,451.51,8,2024-01-10
product_22,23.1,7,2024-01-29
product_17,29.14,7,2024-06-19
product_35,42.83,1,2024-04-07
product_30,118.6,7,2024-03-05
product_28,441.09,5,2024-05-21
product_36,417.81,3,2024-03-17
